id;Fecha;Ruta;Operadora;Proposito_del_Vuelo;Tipo_de_Aeronave;N_Registro;Total_abordo;Pasajeros_Abordo;Tripulacion_Abordo;N_Fallecidos;Pasajeros_Fallecidos;Tripulacion_Fallecida;Fallecidos_en_Tierra;año
2829;1975-11-22;Sofia, Bulgaria;Balkan Bulgarian Airlines;Sofia - Varna;Antonov AN-24B;LZ-ANA;48;45;3;3;2;1;0;1975
2832;1975-12-26;Rollinsville, Colorado;Star Aviation;Denver, CO - Grandby, CO;Mitsubishi MU-2B;N133MA;9;8;1;9;8;1;0;1975
2833;1976-01-01;Near Al Qaysumah, Saudi Arabia;Middle East Airlines;Beirut - Dubai;Boeing B-720B-023B;OD-AFT;82;67;15;82;67;15;0;1976
2834;1976-01-03;Anchorage, Alaska;Winship Air;Anchorage, AK - Deadhorse, AK;Lear Jet 24A;N651LJ;6;4;2;6;4;2;0;1976
2835;1976-01-03;Moscow, Russia;Aeroflot;Moscow - Vnukovo;Tupolev TU-124;CCCP-45036;61;56;5;61;56;5;1;1976
2838;1976-01-20;Near Loja, Ecuador;TAME;Loja - Guayaquil;Hawker Siddeley HS-748-246;FAE-683;42;36;6;34;28;6;0;1976
2839;1976-01-21;Near Shanghai, China;CAAC;Guangzhou - Changsha;Antonov AN-24;B-492;40;36;4;40;36;4;0;1976
2840;1976-01-22;Chapeco, Brazil;Transbrasil;Chapecó - Erechim - Porto Alegre;Embraer 110C Bandeirante;PT-TBD;11;9;2;9;7;2;0;1976
2841;1976-02-04;Off Santa Maria, Colombia;LAC Colombia;Santa Maria - Curacao;Douglas DC-6A;HK-1389;3;0;3;3;0;3;0;1976
2842;1976-02-08;Van Nuys, California;Mercer Airlines;Burbank - Ontario;Douglas DC-6;N901MA;6;1;5;3;1;2;0;1976
2843;1976-02-09;Irkutsk, Russia;Aeroflot;Irkutsk - Novosibirsk;Tupolev TU-104A;CCCP-42327;124;104;10;24;15;9;0;1976
2844;1976-02-21;St. Croix, Virgin Islands;Antilles Air;St. Thomas, VI - St. Croix, VI;Grumman G-21A seaplane;N4772C;11;10;1;5;5;0;0;1976
2846;1976-03-02;Southeastern Bolivia;TAM (Bolivia);Camiri - Itaguasurenda;IAI Arava 201;TAM-76;22;18;4;19;15;4;0;1976
2847;1976-03-06;Near Voronezh, Russia;Aeroflot;Moscow - Yerevan;Ilyushin IL-18E;CCCP-75408;111;100;11;111;100;11;7;1976
2848;1976-03-07;Igiugig, Alaska;Kodiak Western Alaska Airlines;South Nanek, AK - Dillingham, AK;Cessna 207;N91142;4;3;1;4;3;1;0;1976
2849;1976-04-02;Near Puerto Asis, Colombia;SATENA;Florencia - Puerto Asis;Douglas DC-3;FAC-676;16;14;2;5;4;1;0;1976
2850;1976-04-05;Ketchikan, Alaska;Alaska Airlines;Juneau - Ketchikan;Boeing B-727-81;N124AS;50;45;5;1;1;0;0;1976
2853;1976-04-27;St. Thomas, Virgin Islands;American Airlines;New York City - Saint Thomas;Boeing B-727-95;N1963;88;81;7;37;35;2;0;1976
2855;1976-05-09;Near Cuneca, Spain;Military - Imperial Iranian Air Force;Terhan, Iran - Madrid, Spain - McGuire AFB, New Jersey;Boeing B-747-131F;5-283;17;7;10;17;7;10;0;1976
2857;1976-05-23;Zamboanga, Philipines;Philippine Air Lines;Davao City - Manila;BAC One-Eleven 527FK;RP-C1161;87;77;10;14;14;0;3;1976
2858;1976-06-01;Nacias Nguema, Equatorial Guinea;Aeroflot;Luanda - Malabo - N’Djamena - Tripoli - Moscow;Tupolev TU-154A;CCCP-85102;45;35;10;45;35;10;0;1976
